timestamp,temperature,humidity,pressure,wind_speed,rainfall,hour,day,month,day_of_week,quarter,temp_ma_6h,temp_ma_12h,humidity_ma_6h,pressure_ma_6h,temp_lag_1h,temp_lag_6h,temp_lag_24h,humidity_lag_6h,temp_diff_1h,pressure_diff_1h,temp_next_24h
2022-01-02 10:00:00,19.204265207649488,61.92346806318085,1013.269589768294,10.300396689154642,6.369495065961991,10,2,1,6,1,20.754005030384217,20.57539988343996,58.86092523966511,1014.0259521620718,23.01625913797584,19.3819902130571,20.981146702013984,65.58339806437152,-3.811993930326352,-0.8156412167521694,25.379586660340948
2022-01-02 11:00:00,18.886675925965392,56.90890607404675,1011.2711969172744,10.06858556339236,0.6584793669659385,11,2,1,6,1,20.599643139978024,20.487999331179367,58.32656014961591,1013.7183076639031,19.204265207649488,19.81284726840255,19.766963076910887,60.11509661434197,-0.3175892816840964,-1.9983928510196165,22.071468126451816
2022-01-02 12:00:00,18.433719791237927,52.584370572624096,1011.6410169073912,9.527152206890056,3.775293456551892,12,2,1,6,1,20.16690515848432,20.112800144460078,56.7896021601779,1013.6014301194336,18.886675925965392,21.03014768020015,19.808248211111163,61.80611850925212,-0.4529561347274651,0.3698199901167527,20.176644775456214
2022-01-02 13:00:00,23.897080855428985,58.73597765351035,1014.895565674653,9.8367196383431,0.9418666097450727,13,2,1,6,1,20.179341948741147,20.52135197115504,56.404607988877274,1013.3568542070128,18.433719791237927,23.822460113888013,17.517883238669203,61.04594268131408,5.463361064191059,3.254548767261781,22.311359118874616
2022-01-02 14:00:00,23.177706386083567,57.80859247222848,1012.3476628256532,9.439388297515617,6.880077038252312,14,2,1,6,1,21.102617884056865,20.751786699846605,56.481129941024015,1012.9183771797187,23.897080855428985,17.638050774189253,19.184632805518465,57.349460759348055,-0.7193744693454178,-2.5479028489997972,22.77423768219342
2022-01-02 15:00:00,21.440445329653297,58.56809030535712,1013.4139657102318,9.342908880525348,0.0354411199623011,15,2,1,6,1,20.839982249336444,20.81180405697763,57.75490085682461,1012.8064996339162,23.177706386083567,23.01625913797584,17.343360768004313,50.92546481055357,-1.7372610564302704,1.0663028845785902,18.373098067020557
2022-01-02 16:00:00,19.307624064964116,55.03139844028108,1012.6427141425494,10.335558017401626,3.996364896594623,16,2,1,6,1,20.857208725555548,20.805606877969883,56.60622258634132,1012.7020203629589,21.440445329653297,19.204265207649488,19.310413843946147,61.92346806318085,-2.1328212646891807,-0.7712515676823841,19.39809086401998
2022-01-02 17:00:00,25.047452807551352,64.28859339893926,1013.0947767207618,9.26933727060872,0.3714691621700363,17,2,1,6,1,21.88400487248654,21.24182400623228,57.836170473823394,1013.0059503302068,19.307624064964116,18.886675925965392,22.74150617877119,56.90890607404675,5.739828742587235,0.45206257821246254,20.59504887639975
2022-01-02 18:00:00,18.979845168827403,65.67907813052544,1014.1425115719552,10.961755726422837,1.9061661604200275,18,2,1,6,1,21.975025768751454,21.070965463617885,60.01862173347362,1013.422866107634,25.047452807551352,18.433719791237927,19.01509871869669,52.584370572624096,-6.067607638723949,1.0477348511933542,20.194753351269902
2022-01-02 19:00:00,21.637005744742083,63.09520634590037,1014.0386692493452,9.736465875137334,3.663856281957139,19,2,1,6,1,21.59834658363697,20.888844266189057,60.745159848871964,1013.2800500367493,18.979845168827403,23.897080855428985,21.155631476511573,58.73597765351035,2.6571605759146806,-0.1038423226100349,20.73865752800326
2022-01-02 20:00:00,21.946979985563104,55.48153440423815,1013.4770373722088,11.068374075320651,2.261674234295611,20,2,1,6,1,21.39322551688356,21.24792170047021,60.35731683754023,1013.468279127842,21.637005744742083,23.177706386083567,18.947142751708057,57.80859247222848,0.30997424082102043,-0.5616318771363922,22.93654289758931
2022-01-02 21:00:00,21.423716890781783,68.40463760708433,1013.501807841729,9.709196909694631,0.0705721263292783,21,2,1,6,1,21.390437443738307,21.115209846537372,61.9967413878281,1013.4829194830915,21.946979985563104,21.440445329653297,22.71704289089977,58.56809030535712,-0.5232630947813206,0.02477046952026285,20.33139969875125
2022-01-02 22:00:00,19.99640720337201,55.05479774291729,1014.6399857057352,9.567482872358408,1.0734899397524011,22,2,1,6,1,21.505234633472956,21.181221679514252,62.000641271600806,1013.8157980769557,21.423716890781783,19.307624064964116,22.208867952630293,55.03139844028108,-1.4273096874097746,1.1381778640061384,23.716867118046757
2022-01-02 23:00:00,22.2294613026564,62.21329844531032,1013.0716816272214,9.799324074392086,0.5924872133968637,23,2,1,6,1,21.03556938265713,21.459787127571833,61.65475877932931,1013.8119488946991,19.99640720337201,25.047452807551352,19.93548255309253,64.28859339893926,2.2330540992843915,-1.5683040785137337,18.927337301913816
2022-01-03 00:00:00,21.52089097673949,55.702366155296176,1014.6159015833458,8.852925955699023,4.559748164501564,0,3,1,0,1,21.459077017309145,21.7170513930303,59.99197345012444,1013.8908472299308,22.2294613026564,18.979845168827403,22.936110031869383,65.67907813052544,-0.7085703259169094,1.5442199561243797,21.9491761951108
2022-01-03 01:00:00,22.30756230306892,50.17214726523076,1013.7199551273466,9.047419530952666,1.7328422678345423,1,3,1,0,1,21.57083644369695,21.58459151366696,57.83813027001283,1013.8377282095979,21.52089097673949,21.637005744742083,18.99445893508947,63.09520634590037,0.7866713263294294,-0.8959464559992512,21.842305105936173
2022-01-03 02:00:00,19.4403681170881,61.56778504122483,1012.0590393215532,9.971111695001497,2.750451094223688,2,3,1,0,1,21.153067798951117,21.273146657917337,58.852505376177284,1013.6013952011552,22.30756230306892,21.946979985563104,20.41248964178476,55.48153440423815,-2.8671941859808214,-1.6609158057933655,21.15959680601198
2022-01-03 03:00:00,20.1825492672191,61.03560281852783,1013.0816335424472,11.090201005209146,2.031112566126456,3,3,1,0,1,20.946206528357337,21.168321986047822,57.624332911417866,1013.5313661512749,19.4403681170881,21.423716890781783,20.720237044080985,68.40463760708433,0.7421811501309996,1.0225942208940069,21.953899610182887
2022-01-03 04:00:00,22.35775673970113,53.57636893239841,1012.2440206354578,9.744771079324208,1.1752906168622788,4,3,1,0,1,21.339764784412193,21.42249970894257,57.377928109664715,1013.132038639562,20.1825492672191,19.99640720337201,19.3819902130571,55.05479774291729,2.1752074724820325,-0.8376129069894205,20.413829632101905
2022-01-03 05:00:00,24.662905007354453,64.57671948364467,1012.4182136291736,9.00937177509592,0.0588183638440516,5,3,1,0,1,21.7453387351952,21.390454058926167,57.77183161605378,1013.0231273065541,22.35775673970113,22.2294613026564,19.81284726840255,62.21329844531032,2.3051482676533226,0.174192993715792,21.737292264735856
2022-01-03 06:00:00,20.99943209418144,62.89154259876428,1014.6682330783098,10.919288967120368,3.0587235658704386,6,3,1,0,1,21.658428921435526,21.558752969372335,58.97002768996513,1013.0318492223814,24.662905007354453,21.52089097673949,21.03014768020015,55.702366155296176,-3.6634729131730133,2.2500194491361754,20.72422619435261
2022-01-03 07:00:00,23.285737059729023,58.58550063806981,1012.1185761693042,8.314961581665324,0.7894839467345686,7,3,1,0,1,21.821458047545537,21.696147245621248,60.372253252104976,1012.7649527293743,20.99943209418144,22.30756230306892,23.822460113888013,50.17214726523076,2.2863049655475827,-2.5496569090055345,20.63605919254953
2022-01-03 08:00:00,19.075043777803856,61.45800081391824,1014.3131793771084,9.111960601407027,1.2181934816202755,8,3,1,0,1,21.760570657664832,21.456819228307975,60.353955880887206,1013.1406427386333,23.285737059729023,19.4403681170881,17.638050774189253,61.56778504122483,-4.210693281925167,2.194603207804221,18.667030989020265
2022-01-03 09:00:00,20.441315861601225,59.89238847369949,1014.2360779546228,9.339445166775294,1.3227714179957035,9,3,1,0,1,21.80369842339519,21.37495247587626,60.16342015674915,1013.3330501406627,19.075043777803856,20.1825492672191,23.01625913797584,61.03560281852783,1.3662720837973694,-0.07710142248561169,20.875597213021305
2022-01-03 10:00:00,25.379586660340948,61.97854243664001,1013.1644661268324,10.901784372862329,1.0725414801041662,10,3,1,0,1,22.307336743501825,21.823550763957005,61.563782407456095,1013.4864577225585,20.441315861601225,22.35775673970113,19.204265207649488,53.57636893239841,4.9382707987397225,-1.0716118277904343,21.12205515400517
2022-01-03 11:00:00,22.071468126451816,64.38303834174343,1012.5735569025148,10.22388482906714,0.1647962279056,11,3,1,0,1,21.87543059668472,21.81038466593996,61.53150221713921,1013.5123482681155,25.379586660340948,24.662905007354453,18.886675925965392,64.57671948364467,-3.3081185338891324,-0.5909092243175564,17.448160832269597
2022-01-03 12:00:00,20.176644775456214,50.86295985093464,1012.3637730552211,8.24381238115797,0.0351477843535341,12,3,1,0,1,21.738299376897178,21.698364149166352,59.526738425834274,1013.1282715976007,22.071468126451816,20.99943209418144,18.433719791237927,62.89154259876428,-1.8948233509956012,-0.20978384729369282,20.511869516927696
2022-01-03 13:00:00,22.311359118874616,63.3188366395831,1013.5519517162236,10.725109292657583,5.954635676910268,13,3,1,0,1,21.575903053421445,21.69868055048349,60.31562775941981,1013.3671675220872,20.176644775456214,23.285737059729023,23.897080855428985,58.58550063806981,2.134714343418402,1.1881786610024392,23.069859221816536
2022-01-03 14:00:00,22.77423768219342,59.70054931381684,1013.1748980863098,11.48075861913234,1.4337263498432733,14,3,1,0,1,22.192435370819705,21.97650301424227,60.022719176069586,1013.1774539736208,22.311359118874616,19.075043777803856,23.177706386083567,61.45800081391824,0.46287856331880306,-0.377053629913803,21.052160542272865
2022-01-03 15:00:00,18.373098067020557,60.65619298064909,1013.6920509134924,8.104338008684625,0.3775354470521484,15,3,1,0,1,21.847732405056263,21.825715414225726,60.15001992722785,1013.0867828000991,22.77423768219342,20.441315861601225,21.440445329653297,59.89238847369949,-4.401139615172863,0.5171528271825991,20.05256148301708
2022-01-03 16:00:00,19.39809086401998,61.593746726623536,1013.6584138095716,10.697760877019558,0.5388288720939827,16,3,1,0,1,20.850816439002767,21.5790765912523,60.08588730889178,1013.1691074138889,18.373098067020557,25.379586660340948,19.307624064964116,61.97854243664001,1.024992796999424,-0.03363710392079611,18.770967450552806
2022-01-03 17:00:00,20.59504887639975,62.003292033829,1013.8600689427142,10.383503929173996,2.097579819771936,17,3,1,0,1,20.60474656399409,21.240088580339403,59.68926292423936,1013.3835260872553,19.39809086401998,22.071468126451816,25.047452807551352,64.38303834174343,1.1969580123797705,0.20165513314259442,22.18347557853786
2022-01-03 18:00:00,20.194753351269902,56.99695977209517,1014.319466270444,10.28709816563219,0.8523925885010962,18,3,1,0,1,20.60776465996304,21.17303201843011,60.71159624443279,1013.7094749564593,20.59504887639975,20.176644775456214,18.979845168827403,50.86295985093464,-0.4002955251298488,0.45939732772978914,20.442171748435516
2022-01-03 19:00:00,20.73865752800326,58.78513579730711,1013.3728012278824,10.735334359798388,3.9083502770033953,19,3,1,0,1,20.345647728151146,20.960775390786296,59.955979437386794,1013.6796165417358,20.194753351269902,22.311359118874616,21.637005744742083,63.3188366395831,0.5439041767333563,-0.9466650425615626,18.8178476748941
2022-01-03 20:00:00,22.93654289758931,55.46854354566905,1013.437122629024,9.085544961581588,1.079722967297655,20,3,1,0,1,20.372698597383792,21.28256698410175,59.2506451426955,1013.723320632188,20.73865752800326,22.77423768219342,21.946979985563104,59.70054931381684,2.19788536958605,0.06432140114156937,22.53626689593133
2022-01-03 21:00:00,20.33139969875125,56.67410629827796,1011.8520493492476,10.202621515140546,3.2531108041991543,21,3,1,0,1,20.699082202672244,21.27340730386425,58.586964028966975,1013.4166537048139,22.93654289758931,18.373098067020557,21.423716890781783,60.65619298064909,-2.605143198838057,-1.5850732797763385,21.23537978260965
2022-01-03 22:00:00,23.716867118046757,64.7137794708977,1012.4892170386912,10.008674121682176,0.2067908487327397,22,3,1,0,1,21.418878245010035,21.134847342006402,59.106969486346,1013.2217875763339,20.33139969875125,19.39809086401998,19.99640720337201,61.593746726623536,3.385467419295505,0.6371676894435723,17.59144373278654
2022-01-03 23:00:00,18.927337301913816,69.90543567933645,1013.7841521633624,10.059337112212411,0.5803210172344325,23,3,1,0,1,21.14092631592905,20.87283643996157,60.423993427263916,1013.2091347797754,23.716867118046757,20.59504887639975,22.2294613026564,62.003292033829,-4.789529816132941,1.2949351246711558,16.10866527703055
2022-01-04 00:00:00,21.9491761951108,58.79448990481076,1012.8753439947748,11.356904139739123,0.9732583986897264,0,4,1,1,1,21.433330123235866,21.02054739159945,60.72358178271651,1012.9684477338304,18.927337301913816,20.194753351269902,21.52089097673949,56.99695977209517,3.0218388931969855,-0.9088081685875977,18.99181383417144
2022-01-04 01:00:00,21.842305105936173,66.45152666407154,1012.575896803061,10.174778839012378,0.220368585096323,1,4,1,1,1,21.617271386224683,20.981459557187915,62.00131359384391,1012.8356303296933,21.9491761951108,20.73865752800326,22.30756230306892,58.78513579730711,-0.10687108917462851,-0.2994471917137389,17.670175141030942
2022-01-04 02:00:00,21.15959680601198,60.33228669856649,1013.189395495064,8.770392404449936,2.66045246618672,2,4,1,1,1,21.32111370429513,20.846906150839462,62.81193745266015,1012.7943424740337,21.842305105936173,22.93654289758931,19.4403681170881,55.46854354566905,-0.6827082999241938,0.6134986920029633,18.51460029445107
2022-01-04 03:00:00,21.953899610182887,59.38807213896787,1013.06409080944,11.05952619438544,0.0985274891831094,3,4,1,1,1,21.591530356200405,21.145306279436323,63.26426509277514,1012.9963493840656,21.15959680601198,20.33139969875125,20.1825492672191,56.67410629827796,0.7943028041709077,-0.12530468562397346,15.914297432742616
2022-01-04 04:00:00,20.413829632101905,64.44672900371626,1013.5783669221096,11.842630928086772,2.074468880532095,4,4,1,1,1,21.041024108542928,21.229951176776485,63.219756681578225,1013.1778743646354,21.953899610182887,23.716867118046757,22.35775673970113,64.7137794708977,-1.5400699780809823,0.5142761126695632,18.907722118925765
2022-01-04 05:00:00,21.737292264735856,65.59079016888064,1013.7060015467704,9.57354734166096,0.2585014619888182,5,4,1,1,1,21.509349935679936,21.32513812580449,62.50064909650226,1013.16484926187,20.413829632101905,18.927337301913816,24.662905007354453,69.90543567933645,1.3234626326339516,0.1276346246608,19.20739816100144
2022-01-04 06:00:00,20.72422619435261,61.33391848663745,1013.3890833274008,9.52758831717999,0.4396025261303085,6,4,1,1,1,21.305191602220237,21.36926086272805,62.92388719347338,1013.2504724839742,21.737292264735856,21.9491761951108,20.99943209418144,58.79448990481076,-1.0130660703832461,-0.31691821936954057,24.01957199164796
2022-01-04 07:00:00,20.63605919254953,60.873020964802464,1012.9880666683764,9.757134420895436,1.336781956381298,7,4,1,1,1,21.104150616655794,21.36071100144024,61.99413624359519,1013.319167461527,20.72422619435261,21.842305105936173,23.285737059729023,66.45152666407154,-0.0881670018030789,-0.4010166590244353,20.637673554749657
2022-01-04 08:00:00,18.667030989020265,57.61898375140805,1012.3461815217564,9.970148551670528,3.0273881287739144,8,4,1,1,1,20.68872298049051,21.00491834239282,61.54191908573545,1013.1786317993088,20.63605919254953,21.15959680601198,19.075043777803856,60.33228669856649,-1.969028203529266,-0.641885146619984,21.30615523795066
2022-01-04 09:00:00,20.875597213021305,56.0099430576465,1013.0028584258228,10.492653427252652,4.968837057506159,9,4,1,1,1,20.50900591429691,21.050268135248658,60.97889757218189,1013.1684264020395,18.667030989020265,21.953899610182887,20.441315861601225,59.38807213896787,2.2085662240010393,0.6566769040663303,17.973335122652326
2022-01-04 10:00:00,21.12205515400517,60.43935300713017,1012.654398844166,8.726771832371796,4.115102013102573,10,4,1,1,1,20.62704350128079,20.834033804911858,60.31100157275088,1013.0144317223821,20.875597213021305,20.413829632101905,25.379586660340948,64.44672900371626,0.2464579409838663,-0.348459581656698,18.89068452934877
2022-01-04 11:00:00,17.448160832269597,60.98518980316964,1013.2276844621445,11.330093091536677,0.6285119436463854,11,4,1,1,1,19.912188262536414,20.710769099108173,59.54340151179904,1012.9347122082778,21.12205515400517,21.737292264735856,22.071468126451816,65.59079016888064,-3.673894321735574,0.5732856179783994,23.217491020812908
2022-01-04 12:00:00,20.511869516927696,56.54005557804027,1013.182107283384,9.085268231747287,9.489572465526567,12,4,1,1,1,19.876795482965594,20.590993542592916,58.74442436036619,1012.9002162009416,17.448160832269597,20.72422619435261,20.176644775456214,61.33391848663745,3.063708684658099,-0.04557717876048173,20.49477295526292
2022-01-04 13:00:00,23.069859221816536,60.15502952175216,1012.8982297607224,10.519224674132692,3.172858028162585,13,4,1,1,1,20.28242882117676,20.69328971891628,58.6247591198578,1012.8852433829993,20.511869516927696,20.63605919254953,22.311359118874616,60.873020964802464,2.55798970488884,-0.2838775226615553,22.46029330409585
2022-01-04 14:00:00,21.052160542272865,56.82235347128055,1013.653142967652,9.35345003733987,3.1576239036494926,14,4,1,1,1,20.67995041338553,20.68433669693802,58.49198740650322,1013.1030702906486,23.069859221816536,18.667030989020265,22.77423768219342,57.61898375140805,-2.0176986795436704,0.7549132069295865,19.490360998332104
2022-01-04 15:00:00,20.05256148301708,62.08357906166328,1013.0879648375196,11.530554376775376,0.505646444106667,15,4,1,1,1,20.54277779171816,20.525891853007533,59.50426007383934,1013.1172546925982,21.052160542272865,20.875597213021305,18.373098067020557,56.0099430576465,-0.999599059255786,-0.5651781301323808,19.27216935356268
2022-01-04 16:00:00,18.770967450552806,49.21812359612437,1012.99912496696,9.81910568693561,3.4302090369543814,16,4,1,1,1,20.150929841142766,20.38898667121178,57.63405517200504,1013.1747090463972,20.05256148301708,21.12205515400517,19.39809086401998,60.43935300713017,-1.2815940324642732,-0.08883987055958187,19.642528932230032
2022-01-04 17:00:00,22.18347557853786,64.59251454130849,1014.2410440748608,10.069173553269511,0.0665450022227985,17,4,1,1,1,20.940148965520805,20.426168614028608,58.23527596169486,1013.3436023151831,18.770967450552806,17.448160832269597,20.59504887639975,60.98518980316964,3.4125081279850527,1.2419191079007987,20.90040911968105
2022-01-04 18:00:00,20.442171748435516,55.56265059092101,1011.9843421911468,10.791015563606438,0.607729318237656,18,4,1,1,1,20.92853267077211,20.402664076868852,58.07237513050831,1013.1439747998103,22.18347557853786,20.511869516927696,20.194753351269902,56.54005557804027,-1.7413038301023427,-2.256701883714072,18.34935568391233
2022-01-04 19:00:00,18.8178476748941,63.26393697178449,1014.920860931176,9.26694675064401,1.2479752272580236,19,4,1,1,1,20.21986407961837,20.251146450397567,58.59052637218036,1013.4810799948858,20.442171748435516,23.069859221816536,20.73865752800326,60.15502952175216,-1.6243240735414162,2.9365187400292143,16.585561270769432
2022-01-04 20:00:00,22.53626689593133,61.338815421222776,1013.9209808729488,11.395481007578477,2.3185216980841714,20,4,1,1,1,20.46721513856145,20.573582775973488,59.34327003050407,1013.5257196457687,18.8178476748941,21.052160542272865,22.93654289758931,56.82235347128055,3.71841922103723,-0.999880058227177,19.226241508372517
2022-01-04 21:00:00,21.23537978260965,60.19977118029574,1012.8258481842112,10.512167994384065,1.2982284308956076,21,4,1,1,1,20.664351521826877,20.603564656772516,59.02930205027615,1013.4820335368839,22.53626689593133,20.05256148301708,20.33139969875125,62.08357906166328,-1.3008871133216786,-1.0951326887376354,18.672536094437568
2022-01-04 22:00:00,17.59144373278654,56.33775315907504,1012.5623396231877,10.02938101273282,1.7678535644621962,22,4,1,1,1,20.4677642355325,20.30934703833763,60.21590697743459,1013.4092359795886,21.23537978260965,18.770967450552806,23.716867118046757,49.21812359612437,-3.643936049823111,-0.2635085610235137,17.895268099757992
2022-01-04 23:00:00,16.10866527703055,61.77968473092515,1013.2190419928586,10.726363983454627,3.163116985331891,23,4,1,1,1,19.455295851947948,20.19772240873438,59.74710200903737,1013.2389022992548,17.59144373278654,22.18347557853786,18.927337301913816,64.59251454130849,-1.4827784557559909,0.6567023696709384,24.039821093775878
2022-01-05 00:00:00,18.99181383417144,51.5603634305252,1014.339917832216,10.004592971729144,0.0242890788122475,0,5,1,2,1,19.213569532903936,20.071051101838023,59.080054148971406,1013.631498239433,16.10866527703055,20.442171748435516,21.9491761951108,55.56265059092101,2.883148557140892,1.1208758393573817,22.441968775434656
2022-01-05 01:00:00,17.670175141030942,55.171612888902416,1012.3196108941372,9.404421689649192,0.2858147014918512,1,5,1,2,1,19.02229077726008,19.621077428439225,57.73133346849105,1013.1979565665933,18.99181383417144,18.8178476748941,21.842305105936173,63.26393697178449,-1.3216386931404998,-2.020306938078761,21.74008670939818
2022-01-05 02:00:00,18.51460029445107,58.74987217952307,1013.7456066984652,9.620143215954757,2.13097705941703,2,5,1,2,1,18.3520130103467,19.409614074454073,57.29984292820777,1013.1687275375126,17.670175141030942,22.53626689593133,21.15959680601198,61.338815421222776,0.8444251534201292,1.425995804327954,22.1847011527155
2022-01-05 03:00:00,15.914297432742616,52.10511989584437,1014.0197168796648,10.361995284642068,3.684283137878212,3,5,1,2,1,17.46516595203553,19.064758736931203,55.95073438079921,1013.3677056534216,18.51460029445107,21.23537978260965,21.953899610182887,60.19977118029574,-2.600302861708455,0.2741101811996032,21.92221463000947
2022-01-05 04:00:00,18.907722118925765,61.49177764202345,1012.8967410814744,10.226241988347748,1.7282675395880829,4,5,1,2,1,17.684545683058733,19.076154959295614,56.809738461290614,1013.4234392298026,15.914297432742616,17.59144373278654,20.413829632101905,56.33775315907504,2.9934246861831486,-1.1229757981903958,17.806125163636814
2022-01-05 05:00:00,19.20739816100144,67.2827149826049,1012.3489160214428,10.04174316252676,1.1766534237751556,5,5,1,2,1,18.201001163720544,18.828148507834246,57.7269101699039,1013.2784182345667,18.907722118925765,16.10866527703055,21.737292264735856,61.77968473092515,0.29967604207567433,-0.5478250600315278,22.038840106708506
2022-01-05 06:00:00,24.01957199164796,56.81421880697412,1013.6343182154342,10.774452113399931,0.6334498605519598,6,5,1,2,1,19.0389608566333,19.126265194768617,58.602552732645385,1013.1608182984364,19.20739816100144,18.99181383417144,20.72422619435261,51.5603634305252,4.812173830646522,1.285402193991331,22.619681809113185
2022-01-05 07:00:00,20.637673554749657,64.14141613232583,1013.186303815766,10.608712976128798,4.350555457655882,7,5,1,2,1,19.533543925586418,19.27791735142325,60.09751993988262,1013.3052671187079,24.01957199164796,17.670175141030942,20.63605919254953,55.171612888902416,-3.381898436898304,-0.4480143996681818,20.562708586156152
2022-01-05 08:00:00,21.30615523795066,66.39480434650869,1012.2950987385836,10.836547763372304,0.7838358553208616,8,5,1,2,1,19.99880308283635,19.175408046591524,61.3716753010469,1013.0635157920609,20.637673554749657,18.51460029445107,18.667030989020265,58.74987217952307,0.6684816832010014,-0.8912050771823488,22.54350309679765
2022-01-05 09:00:00,17.973335122652326,62.56872789943439,1013.744838792746,9.550723148416589,0.6775767487154332,9,5,1,2,1,20.341976031154633,18.903570991595082,63.115609968311894,1013.0177027775744,21.30615523795066,15.914297432742616,20.875597213021305,52.10511989584437,-3.3328201152983326,1.449740054162362,20.134567479920207
2022-01-05 10:00:00,18.89068452934877,52.77341427559961,1012.6880361709042,10.706506234321688,0.3541874599723404,10,5,1,2,1,20.339136432891802,19.011841057975264,61.66254940724125,1012.9829186258129,17.973335122652326,18.907722118925765,21.12205515400517,61.49177764202345,0.9173494066964452,-1.0568026218418254,19.5514118811586
2022-01-05 11:00:00,23.217491020812908,57.414314481766034,1015.0685132738458,10.1466490621132,13.18175216424056,11,5,1,2,1,21.00748524286038,19.604243203290466,60.01781599043478,1013.4361848345467,18.89068452934877,19.20739816100144,17.448160832269597,67.2827149826049,4.326806491464136,2.3804771029416543,22.554546704656687
2022-01-05 12:00:00,20.49477295526292,64.85478644385874,1013.755027601876,10.89542038025717,0.9554849634790826,12,5,1,2,1,20.420018736796205,19.729489796714752,61.35791059658222,1013.4563030656203,23.217491020812908,24.01957199164796,20.511869516927696,56.81421880697412,-2.722718065549987,-1.3134856719698291,23.77060246676364
2022-01-05 13:00:00,22.46029330409585,70.25781648443188,1013.30925389348,11.982230858305227,0.3372648055782288,13,5,1,2,1,20.723788695020573,20.128666310303494,62.37731065526655,1013.4767947452392,20.49477295526292,20.637673554749657,23.069859221816536,64.14141613232583,1.9655203488329285,-0.44577370839601826,21.54867031583728
2022-01-05 14:00:00,19.490360998332104,61.08669968208225,1013.8955421592794,10.97411337930297,0.7307775608984999,14,5,1,2,1,20.421156321750814,20.20997970229358,61.492626544528825,1013.7435353153554,22.46029330409585,21.30615523795066,21.052160542272865,66.39480434650869,-2.969932305763745,0.5862882657994533,22.4667587348148
